INSPECTION_ID,PROPERTY_ID,PROPERTY_NAME,ADDRESS,CITY,CBSA_NAME,CBSA_CODE,COUNTY_NAME,COUNTY_CODE,STATE_NAME,STATE_CODE,ZIP,LATITUDE,LONGITUDE,LOCATION_QUALITY,INSPECTION_SCORE,INSPECTION_DATE
528974,800216308,ECHO STATION APARTMENTS,1213 Waters Dairy Rd,Temple,"Killeen-Temple, TX Metropolitan Statistical Area",28660,Bell,027,TX,48,76502,31.052445,-97.371799,R,96,7/2/2015
528991,800021217,PEBBLE CREEK APARTMENTS,4261 Jimmy Johnson Blvd,Port Arthur,"Beaumont-Port Arthur, TX Metropolitan Statistical Area",13140,Jefferson,245,TX,48,77642,29.95103,-93.970198,R,86,11/5/2015
529030,800220843,MANOR AT JERSEY VILLAGE,12400 Castlebridge Dr,Jersey Village,"Houston-The Woodlands-Sugar Land, TX Metropolitan Statistical Area",26420,Harris,201,TX,48,77065,29.905136,-95.597942,R,65,5/27/2016
529041,800220168,MONTGOMERY TRACE,19788 Highway 105 W,Montgomery,"Houston-The Woodlands-Sugar Land, TX Metropolitan Statistical Area",26420,Montgomery,339,TX,48,77356,30.38723,-95.675005,R,86,7/29/2015
529065,800234365,Villa Verona Apartments,13330 Noel Rd,Dallas,"Dallas-Plano-Irving, TX Metropolitan Division",19124,Dallas,113,TX,48,75240,32.929778,-96.817805,R,92,9/24/2015
529175,800021316,SAINT FRANCIS VILLAGE,4070 Saint Francis Village Rd,Crowley,"Fort Worth-Arlington, TX Metropolitan Division",23104,Tarrant,439,TX,48,76036,32.613891,-97.450599,R,89,12/2/2015
529210,800225458,Dieter Commons I,1531 George Dieter Dr,El Paso,"El Paso, TX Metropolitan Statistical Area",21340,El Paso,141,TX,48,79936,31.74802,-106.302056,R,89,2/4/2016
529306,800234917,ENCLAVE ON GOLDEN TRIANGLE,5001 Golden Triangle Blvd,Fort Worth,"Fort Worth-Arlington, TX Metropolitan Division",23104,Tarrant,439,TX,48,76244,32.931833,-97.272209,R,92,6/26/2015
529313,800235089,Parsons House LaPorte,8727 W Fairmont Pkwy,La Porte,"Houston-The Woodlands-Sugar Land, TX Metropolitan Statistical Area",26420,Harris,201,TX,48,77571,29.650882,-95.105382,4,71,6/29/2015
529354,800020730,Casa De Amigos I,455 El Paso Rd,Brownsville,"Brownsville-Harlingen, TX Metropolitan Statistical Area",15180,Cameron,061,TX,48,78520,25.938353,-97.523297,R,92,3/23/2016
529376,800218963,VISTAS OF VANCE JACKSON,12436 Vance Jackson Rd,San Antonio,"San Antonio-New Braunfels, TX Metropolitan Statistical Area",41700,Bexar,029,TX,48,78230,29.558765,-98.575582,R,83,4/1/2016
529401,800219291,Gulf Breeze Apartments,6533 Patti,Corpus Christi,"Corpus Christi, TX Metropolitan Statistical Area",18580,Nueces,355,TX,48,78414,27.681017,-97.380431,R,91,4/17/2015
529402,800210531,Waters At Elm Creek,11910 Orsinger Ln,San Antonio,"San Antonio-New Braunfels, TX Metropolitan Statistical Area",41700,Bexar,029,TX,48,78230,29.551264,-98.56481,R,98,3/13/2015
529571,800215664,HEATHER CREEK APTS,1540 N Galloway Ave,Mesquite,"Dallas-Plano-Irving, TX Metropolitan Division",19124,Dallas,113,TX,48,75149,32.784696,-96.603103,R,93,12/7/2015
529586,800212691,Chateau DeVille,4040 Spring Valley Rd,Farmers Branch,"Dallas-Plano-Irving, TX Metropolitan Division",19124,Dallas,113,TX,48,75244,32.939685,-96.842241,R,96,7/27/2015
529599,800231704,Villa Residential Care of Harlingen,105 Al Conway Dr,Harlingen,"Brownsville-Harlingen, TX Metropolitan Statistical Area",15180,Cameron,061,TX,48,78550,26.2304,-97.6194,B,32,3/24/2016
529666,800235765,SUNSET SHADOWS APARTMENTS,9850 Meadowglen Ln,Houston,"Houston-The Woodlands-Sugar Land, TX Metropolitan Statistical Area",26420,Harris,201,TX,48,77042,29.733034,-95.545424,R,81,7/16/2015
529713,800020666,Aurora Apartments,509 Howard St,San Antonio,"San Antonio-New Braunfels, TX Metropolitan Statistical Area",41700,Bexar,029,TX,48,78212,29.440738,-98.495644,R,89,2/25/2016
529775,800045844,CLIFFS OF ELDORADO,1300 Eldorado Pkwy,McKinney,"Dallas-Plano-Irving, TX Metropolitan Division",19124,Collin,085,TX,48,75069,33.177524,-96.63535,R,76,6/2/2015
529779,800213921,LANDINGS AT CARRIER PARKWAY,915 Desco Ln,Grand Prairie,"Dallas-Plano-Irving, TX Metropolitan Division",19124,Dallas,113,TX,48,75051,32.733356,-97.015179,R,98,11/25/2015
529781,800215278,MARQUIS at VISTA RIDGE APTS,501 Highland Dr,Lewisville,"Dallas-Plano-Irving, TX Metropolitan Division",19124,Denton,121,TX,48,75067,32.995025,-96.976204,R,99,11/16/2015
529786,800046506,BRIARSTONE APARTMENTS,4719 Reading Rd,Rosenberg,"Houston-The Woodlands-Sugar Land, TX Metropolitan Statistical Area",26420,Fort Bend,157,TX,48,77471,29.565426,-95.778418,R,69,2/18/2016
529811,800074316,WESTLAKE APARTMENTS,6520 Broadway St,Pearland,"Houston-The Woodlands-Sugar Land, TX Metropolitan Statistical Area",26420,Brazoria,039,TX,48,77581,29.559249,-95.320488,R,60,4/4/2016
529812,800216516,Carrington Place Apts,825 Johns Rd,Boerne,"San Antonio-New Braunfels, TX Metropolitan Statistical Area",41700,Kendall,259,TX,48,78006,29.795026,-98.747663,R,90,7/21/2015
529836,800220435,TURTLE CREEK APTS PHASE II,,BELTON,"Killeen-Temple, TX Metropolitan Statistical Area",28660,Bell,027,TX,48,76513,31.074311,-97.460014,R,84,4/12/2016
529900,800222381,Rosemont Assisted Living of Kingwood,6450 Kings Park Way,Kingwood,"Houston-The Woodlands-Sugar Land, TX Metropolitan Statistical Area",26420,Harris,201,TX,48,77346,30.00659,-95.172763,R,90,9/30/2015
529991,800021527,Western Trails,2422 Western Trails Blvd,Austin,"Austin-Round Rock, TX Metropolitan Statistical Area",12420,Travis,453,TX,48,78745,30.230263,-97.795615,R,99,10/9/2015
529994,800218738,STONEBRIDGE AT CITY PARK,11800 City Park Central Ln,Houston,"Houston-The Woodlands-Sugar Land, TX Metropolitan Statistical Area",26420,Harris,201,TX,48,77047,29.626735,-95.390392,R,94,8/27/2015
530027,800231753,The Boulevard,2010 S Corinth St,Corinth,"Dallas-Plano-Irving, TX Metropolitan Division",19124,Denton,121,TX,48,76210,33.147177,-97.061381,R,92,6/17/2015
530113,800236531,Silver Oak Apts.,1710 SE 34th Ave,Amarillo,"Amarillo, TX Metropolitan Statistical Area",11100,Randall,381,TX,48,79118,35.178265,-101.818181,R,82,4/4/2016
530198,800210748,RESERVE AT WHITE ROCK MIDRISE,9211 Garland Rd,Dallas,"Dallas-Plano-Irving, TX Metropolitan Division",19124,Dallas,113,TX,48,75218,32.830319,-96.70694,R,99,12/4/2015
530208,800216849,RESERVE BY THE LAKE,18600 S Parkview Dr,Houston,"Houston-The Woodlands-Sugar Land, TX Metropolitan Statistical Area",26420,Harris,201,TX,48,77084,29.794465,-95.696937,R,70,10/14/2015
530261,800224653,NORTHSHORE MEADOWS APARTMENTS,333 Uvalde Rd,Houston,"Houston-The Woodlands-Sugar Land, TX Metropolitan Statistical Area",26420,Harris,201,TX,48,77015,29.793789,-95.186198,R,74,8/21/2015
530264,800220179,WILDFLOWER VILLAS,5227 W Adams Ave,Temple,"Killeen-Temple, TX Metropolitan Statistical Area",28660,Bell,027,TX,48,76502,31.112061,-97.395972,R,89,3/9/2016
530266,800224580,ESTATE VILLAS OF KRUM,4891 Masch Branch Rd,Krum,"Dallas-Plano-Irving, TX Metropolitan Division",19124,Denton,121,TX,48,76249,33.258575,-97.208612,R,91,3/18/2016
530270,800224691,Lakeshore Villas,19800 Atascocita Shores Dr,Humble,"Houston-The Woodlands-Sugar Land, TX Metropolitan Statistical Area",26420,Harris,201,TX,48,77346,30.006956,-95.143099,R,93,8/17/2015
530297,800235324,Terrazzo Apartment Homes,8585 Spicewood Springs Rd,Austin,"Austin-Round Rock, TX Metropolitan Statistical Area",12420,Williamson,491,TX,48,78759,30.432184,-97.77705,R,79,9/29/2015
530300,800232908,STONELEIGH HARLINGEN APARTMENTS,905 N Loop 499,Harlingen,"Brownsville-Harlingen, TX Metropolitan Statistical Area",15180,Cameron,061,TX,48,78550,26.199746,-97.662963,R,72,8/11/2015
530464,800020647,Alician Manor Apartments,110 S Duval St,Alice,"Alice, TX Micropolitan Statistical Area",10860,Jim Wells,249,TX,48,78332,27.748337,-98.09037,R,98,12/5/2014
530466,800020688,BELLFORT PARK APARTMENTS,4135 W Bellfort Ave,Houston,"Houston-The Woodlands-Sugar Land, TX Metropolitan Statistical Area",26420,Harris,201,TX,48,77025,29.673033,-95.445636,R,98,12/22/2014
530467,800020766,Cheyenne Village Apartments,147 Cheyenne Ave,San Antonio,"San Antonio-New Braunfels, TX Metropolitan Statistical Area",41700,Bexar,029,TX,48,78207,29.414349,-98.544013,R,80,11/10/2014
530469,800020773,CHURCH VILLAGE APARTMENTS,2902 Deats Rd,Dickinson,"Houston-The Woodlands-Sugar Land, TX Metropolitan Statistical Area",26420,Galveston,167,TX,48,77539,29.469684,-95.057144,R,94,12/3/2014
530470,800020787,COLONY OF HUMBLE APARTMENTS,831 Wilson Rd,Humble,"Houston-The Woodlands-Sugar Land, TX Metropolitan Statistical Area",26420,Harris,201,TX,48,77338,29.988164,-95.249594,R,94,11/14/2014
530473,800020825,Artisan at Dilley,400 Ann St,Dilley,,99999,Frio,163,TX,48,78017,28.675145,-99.178002,R,95,11/3/2014
530475,800020833,ESTELLE VILLAGE,5969 Highland Village Dr,Dallas,"Dallas-Plano-Irving, TX Metropolitan Division",19124,Dallas,113,TX,48,75241,32.674527,-96.762235,R,69,1/7/2015
530477,800020864,EMPIRE VILLAGE APARTMENTS,1100 Burke Rd,Pasadena,"Houston-The Woodlands-Sugar Land, TX Metropolitan Statistical Area",26420,Harris,201,TX,48,77506,29.695044,-95.183018,R,59,1/15/2015
530478,800020854,EL NIDO,204 Alicia Dr,El Paso,"El Paso, TX Metropolitan Statistical Area",21340,El Paso,141,TX,48,79905,31.766569,-106.430387,R,93,9/18/2014
530479,800020884,FOREST GREEN MANOR,9730 Shepherd Rd,Dallas,"Dallas-Plano-Irving, TX Metropolitan Division",19124,Dallas,113,TX,48,75243,32.908496,-96.750067,R,84,1/6/2015
530480,800020897,GARDEN APARTMENTS,1340 65th Dr,Lubbock,"Lubbock, TX Metropolitan Statistical Area",31180,Lubbock,303,TX,48,79412,33.536285,-101.851302,R,82,10/1/2014
530483,800020968,HOMESTEAD APARTMENTS,5401 56th St,Lubbock,"Lubbock, TX Metropolitan Statistical Area",31180,Lubbock,303,TX,48,79414,33.543375,-101.928449,R,99,10/3/2014
530484,800020972,Hyatt Manor Apts II,1702 Waco St,Gonzales,,99999,Gonzales,177,TX,48,78629,29.515166,-97.440216,R,83,9/16/2014
530486,800021019,Lake June Village Apartments,1246 N Masters Dr,Dallas,"Dallas-Plano-Irving, TX Metropolitan Division",19124,Dallas,113,TX,48,75217,32.733052,-96.648089,R,83,12/18/2014
530489,800021356,SOUTH PLAINS REGIONAL HOUSING AUTHORITY,104 E Hill St,Brownfield,,99999,Terry,445,TX,48,79316,33.180124,-102.274825,R,99,10/6/2014
530490,800021082,MARINE PARK APARTMENTS,3144 NW 33rd St,Fort Worth,"Fort Worth-Arlington, TX Metropolitan Division",23104,Tarrant,439,TX,48,76106,32.808648,-97.37738,R,86,12/9/2014
530493,800021024,LANDMARK,1101 N Kelly Ave,Odessa,"Odessa, TX Metropolitan Statistical Area",36220,Ector,135,TX,48,79763,31.845973,-102.388528,R,95,10/7/2014
530494,800021139,NORTHRIDGE MANOR,4155 Maida Rd,Beaumont,"Beaumont-Port Arthur, TX Metropolitan Statistical Area",13140,Jefferson,245,TX,48,77708,30.139751,-94.146278,R,81,10/22/2014
530496,800021136,NORTHILL MANOR,3615 Kearney Ave,Fort Worth,"Fort Worth-Arlington, TX Metropolitan Division",23104,Tarrant,439,TX,48,76106,32.806311,-97.370736,R,83,12/11/2014
530497,800021032,Las Palmas Gardens,,SAN ANTONIO,"San Antonio-New Braunfels, TX Metropolitan Statistical Area",41700,Bexar,029,TX,48,78237,29.416496,-98.559954,R,93,11/12/2014
530498,800021031,Las Palmas Apts,601 E Ebony Ave,McAllen,"McAllen-Edinburg-Mission, TX Metropolitan Statistical Area",32580,Hidalgo,215,TX,48,78501,26.206562,-98.214923,R,97,12/11/2014
530502,800021313,SABINE PLACE APTS,1215 Terminal Rd,Fort Worth,"Fort Worth-Arlington, TX Metropolitan Division",23104,Tarrant,439,TX,48,76106,32.817711,-97.341816,R,80,12/11/2014
530504,800021328,SCOTT PLAZA APARTMENTS,9703 Scott St,Houston,"Houston-The Woodlands-Sugar Land, TX Metropolitan Statistical Area",26420,Harris,201,TX,48,77051,29.651514,-95.368262,R,83,11/19/2014
530507,800021296,ROBINS GARDEN APTS,,ARCHER CITY,"Wichita Falls, TX Metropolitan Statistical Area",48660,Archer,009,TX,48,76351,33.5404,-98.5629,T,70,12/17/2014
530508,800021268,PYTHIAN MANOR APTS.,2719 E Illinois Ave,Dallas,"Dallas-Plano-Irving, TX Metropolitan Division",19124,Dallas,113,TX,48,75216,32.716998,-96.780927,R,85,12/18/2014
530513,800021523,West End Baptist Manor,934 SW 35th St,San Antonio,"San Antonio-New Braunfels, TX Metropolitan Statistical Area",41700,Bexar,029,TX,48,78237,29.413992,-98.571696,R,92,9/17/2014
530516,800021519,WESLEY SQUARE APARTMENTS,7402 Calhoun Rd,Houston,"Houston-The Woodlands-Sugar Land, TX Metropolitan Statistical Area",26420,Harris,201,TX,48,77033,29.67851,-95.352445,R,97,11/12/2014
530519,800021485,VILLAGE APARTMENTS,4601 Village Ln,Baytown,"Houston-The Woodlands-Sugar Land, TX Metropolitan Statistical Area",26420,Harris,201,TX,48,77521,29.773245,-95.004401,R,92,12/2/2014
530520,800021402,SWEET UNION APTS.,1011 N Jackson St,Jacksonville,"Jacksonville, TX Micropolitan Statistical Area",27380,Cherokee,073,TX,48,75766,31.977836,-95.273647,R,87,12/8/2014
530679,800046033,SAINT JAMES MANOR,3119 Easter Ave,Dallas,"Dallas-Plano-Irving, TX Metropolitan Division",19124,Dallas,113,TX,48,75216,32.711746,-96.796216,R,56,1/5/2015
532352,800211298,AYA SENIOR VILLAGE,2607 Jeffries St,Dallas,"Dallas-Plano-Irving, TX Metropolitan Division",19124,Dallas,113,TX,48,75215,32.773607,-96.771392,R,82,8/21/2014
532705,800074145,RIO CONCHO MANOR (SH020),401 Rio Concho Dr,San Angelo,"San Angelo, TX Metropolitan Statistical Area",41660,Tom Green,451,TX,48,76903,31.461907,-100.4241,R,98,1/6/2015
532708,800073949,FAIROAKS OF DENTON,1950 Lattimore St,Denton,"Dallas-Plano-Irving, TX Metropolitan Division",19124,Denton,121,TX,48,76209,33.225175,-97.110127,R,96,1/12/2015
532713,800074406,AHEPA 29-II,13830 Canyon Hill Dr,Houston,"Houston-The Woodlands-Sugar Land, TX Metropolitan Statistical Area",26420,Harris,201,TX,48,77083,29.690618,-95.627627,R,100,1/14/2015
532714,800074784,Frio Crossing,3500 Camino Real,San Antonio,"San Antonio-New Braunfels, TX Metropolitan Statistical Area",41700,Bexar,029,TX,48,78238,29.46901,-98.605263,R,96,10/22/2014
532727,800074929,Riley Gardens,5834 Riley Dr,Corpus Christi,"Corpus Christi, TX Metropolitan Statistical Area",18580,Nueces,355,TX,48,78412,27.712563,-97.361753,R,94,1/15/2015
532728,800074424,WEST OAKS TERRACE aka BROADWAY TOWERS INC,15025 Caseta Dr,Houston,"Houston-The Woodlands-Sugar Land, TX Metropolitan Statistical Area",26420,Harris,201,TX,48,77082,29.728879,-95.654257,R,99,1/14/2015
532730,800073940,CLIFF VIEW VILLAGE,2424 Simpson Stuart Rd,Dallas,"Dallas-Plano-Irving, TX Metropolitan Division",19124,Dallas,113,TX,48,75241,32.662981,-96.78237,R,91,1/6/2015
532732,800074102,FAIRVIEW RETIREMENT COMMUNITY,7832 Chapin Rd,Fort Worth,"Fort Worth-Arlington, TX Metropolitan Division",23104,Tarrant,439,TX,48,76116,32.716425,-97.450834,R,99,1/7/2015
532738,800074429,JOHN GOLDBERG APTS FOR SENIORS,114 Eastwood St,Houston,"Houston-The Woodlands-Sugar Land, TX Metropolitan Statistical Area",26420,Harris,201,TX,48,77011,29.747588,-95.330461,R,83,12/29/2014
532740,800073947,GARLAND ESTATES SENIOR HSG,2100 W Buckingham Rd,Garland,"Dallas-Plano-Irving, TX Metropolitan Division",19124,Dallas,113,TX,48,75042,32.930177,-96.658855,R,97,12/3/2014
532741,800074141,VOA RIVERSIDE TEN,3401 Rock Island St,Fort Worth,"Fort Worth-Arlington, TX Metropolitan Division",23104,Tarrant,439,TX,48,76106,32.809688,-97.378937,R,95,1/15/2015
532748,800074766,"VILLAS DE ARNALDO RAMIREZ, SR",1305 Matamoros St,Mission,"McAllen-Edinburg-Mission, TX Metropolitan Statistical Area",32580,Hidalgo,215,TX,48,78572,26.208086,-98.312663,R,99,12/11/2014
532791,800078051,CASA BIENVIVIR,950 N Carolina Dr,El Paso,"El Paso, TX Metropolitan Statistical Area",21340,El Paso,141,TX,48,79915,31.739925,-106.349699,R,92,11/21/2014
532801,800078079,"COMMUNITY OPTIONS EL PASO, INC.",1909 Ratner Cir,El Paso,"El Paso, TX Metropolitan Statistical Area",21340,El Paso,141,TX,48,79936,31.769703,-106.315645,R,94,10/10/2014
532803,800112202,EL REDENTOR APARTMENTS II,8815 Frey Rd,Houston,"Houston-The Woodlands-Sugar Land, TX Metropolitan Statistical Area",26420,Harris,201,TX,48,77034,29.633546,-95.227687,R,91,12/24/2014
532827,800112401,LAS PUERTAS ABIERTAS,10095 McCombs St,El Paso,"El Paso, TX Metropolitan Statistical Area",21340,El Paso,141,TX,48,79924,31.902049,-106.407153,R,93,11/21/2014
532844,800112396,MOSAIC HOUSING CORPORATION X,9803 Willers Way,Austin,"Austin-Round Rock, TX Metropolitan Statistical Area",12420,Travis,453,TX,48,78748,30.178326,-97.829805,R,97,10/23/2014
532855,800112399,COMMUNITY OPTIONS AMARILLO,4205 Vance Ave,Amarillo,"Amarillo, TX Metropolitan Statistical Area",11100,Randall,381,TX,48,79110,35.141811,-101.884745,R,95,9/24/2014
532865,800112400,COMMUNITY OPTIONS EL PASO II,4405 N Stanton St,El Paso,"El Paso, TX Metropolitan Statistical Area",21340,El Paso,141,TX,48,79902,31.80181,-106.504545,R,89,10/10/2014
532881,800211304,BIVINS VILLAGE,3201 Tee Anchor Blvd,Amarillo,"Amarillo, TX Metropolitan Statistical Area",11100,Potter,375,TX,48,79104,35.195776,-101.802852,R,99,10/31/2014
532885,800211547,MOSAIC HOUSING CORPORATION XI,3015 Jubilee Trl,Austin,"Austin-Round Rock, TX Metropolitan Statistical Area",12420,Travis,453,TX,48,78748,30.177691,-97.842226,R,88,10/23/2014
532944,800213060,TREMONT TERRACE,8017 Calmont Ave,Fort Worth,"Fort Worth-Arlington, TX Metropolitan Division",23104,Tarrant,439,TX,48,76116,32.733517,-97.452857,R,95,1/14/2015
532983,800213133,NUEVA VIDA,2950 Broadway St,Houston,"Houston-The Woodlands-Sugar Land, TX Metropolitan Statistical Area",26420,Harris,201,TX,48,77017,29.698523,-95.278068,R,99,12/30/2014
532995,800214920,PAGE PLACE II,1903 Page Rd,Longview,"Longview, TX Metropolitan Statistical Area",30980,Gregg,183,TX,48,75601,32.517833,-94.704533,R,87,1/29/2015
533027,800215210,INDEPENDENT HEIGHTS,109 E Whitney St,Houston,"Houston-The Woodlands-Sugar Land, TX Metropolitan Statistical Area",26420,Harris,201,TX,48,77022,29.830706,-95.398583,R,89,12/23/2014
533039,800215323,Rosewood Senior Gardens,2720 Lyons Rd,Austin,"Austin-Round Rock, TX Metropolitan Statistical Area",12420,Travis,453,TX,48,78702,30.264744,-97.709634,R,98,10/15/2014
533097,800217652,WILLOW BEND CREEK APARTMENTS,3637 Williams Rd,Fort Worth,"Fort Worth-Arlington, TX Metropolitan Division",23104,Tarrant,439,TX,48,76116,32.71925,-97.451887,R,96,1/16/2015
533767,800020640,CARVER PLAZA,233 Washington Blvd,Abilene,"Abilene, TX Metropolitan Statistical Area",10180,Taylor,441,TX,48,79601,32.450124,-99.711141,R,99,1/5/2015
533769,800020718,CAMELOT PINES,200 Camelot St,Conroe,"Houston-The Woodlands-Sugar Land, TX Metropolitan Statistical Area",26420,Montgomery,339,TX,48,77304,30.319344,-95.483635,R,99,1/12/2015
533777,800020656,Anos De Oro,1220 W Kenedy Ave,Kingsville,"Kingsville, TX Micropolitan Statistical Area",28780,Kleberg,273,TX,48,78363,27.514497,-97.884118,R,99,12/5/2014
533779,800020734,Casa De Amigos V,2100 W 6th St,Weslaco,"McAllen-Edinburg-Mission, TX Metropolitan Statistical Area",32580,Hidalgo,215,TX,48,78596,26.155193,-98.013089,R,99,12/10/2014
533785,800020746,Casa Trinidad,1009 Lincoln St,Zapata,"Zapata, TX Micropolitan Statistical Area",49820,Zapata,505,TX,48,78076,26.90328,-99.272636,R,88,11/25/2014
533789,800020735,Casa De Amigos VI,200 E Helmer St,Pharr,"McAllen-Edinburg-Mission, TX Metropolitan Statistical Area",32580,Hidalgo,215,TX,48,78577,26.185034,-98.184104,R,99,12/10/2014
533795,800020809,CRESCENT MANOR,1409 Range Dr,Mesquite,"Dallas-Plano-Irving, TX Metropolitan Division",19124,Dallas,113,TX,48,75149,32.784263,-96.601523,R,82,11/3/2014
533797,800020671,TARRANT COUNTY B'NAI B'RITH PHASE II,6565 Dan Danciger Rd,Fort Worth,"Fort Worth-Arlington, TX Metropolitan Division",23104,Tarrant,439,TX,48,76133,32.652707,-97.406855,R,96,1/13/2015
533798,800020851,Miracle Manor,1207 Miracle Dr,Edna,,99999,Jackson,239,TX,48,77957,28.961242,-96.650545,R,88,12/1/2014
533799,800020738,Casa Del Mar Apartments,2575 Russell Dr,Brownsville,"Brownsville-Harlingen, TX Metropolitan Statistical Area",15180,Cameron,061,TX,48,78520,25.936345,-97.512658,R,98,12/10/2014
533800,800020911,GOOD SAMARITAN TOWERS,7750 Lilac Way,El Paso,"El Paso, TX Metropolitan Statistical Area",21340,El Paso,141,TX,48,79915,31.740082,-106.350508,R,89,11/20/2014
533801,800021026,LANGTRY VILLAGE,2200 N Pecos St,Midland,"Midland, TX Metropolitan Statistical Area",33260,Midland,329,TX,48,79705,32.0196,-102.084542,R,96,1/8/2015
533804,800021098,MIDLAND PARKER PLACE,508 E Parker Ave,Midland,"Midland, TX Metropolitan Statistical Area",33260,Midland,329,TX,48,79701,32.01318,-102.071256,R,99,1/8/2015
533806,800020821,DALLAS COUNTY VOA LIVING CENTER,4333 Coventry Dr,Grand Prairie,"Fort Worth-Arlington, TX Metropolitan Division",23104,Tarrant,439,TX,48,75052,32.664574,-97.038161,R,99,4/13/2015
533807,800020715,Buckingham Gardens,209 Buckingham Ln,Navasota,,99999,Grimes,185,TX,48,77868,30.37704,-96.090186,R,96,1/13/2015
533808,800020857,EL REDENTOR APARTMENTS,8800 Frey Rd,Houston,"Houston-The Woodlands-Sugar Land, TX Metropolitan Statistical Area",26420,Harris,201,TX,48,77034,29.633532,-95.227683,R,99,1/15/2015
533810,800020915,GREATER BETHLEHEM PLAZA,7835 Military Pkwy,Dallas,"Dallas-Plano-Irving, TX Metropolitan Division",19124,Dallas,113,TX,48,75227,32.770561,-96.686598,R,83,6/3/2015
