source,sumlevel,geoid,name,st,cnty,T9_est1,T9_est2,T9_est3,T9_est4,T9_est5,T9_est6,T9_est7,T9_est8,T9_est9,T9_est10,T9_est11,T9_est12,T9_est13,T9_est14,T9_est15,T9_est16,T9_est17,T9_est18,T9_est19,T9_est20,T9_est21,T9_est22,T9_est23,T9_est24,T9_est25,T9_est26,T9_est27,T9_est28,T9_est29,T9_est30,T9_est31,T9_est32,T9_est33,T9_est34,T9_est35,T9_est36,T9_est37,T9_est38,T9_est39,T9_est40,T9_est41,T9_est42,T9_est43,T9_est44,T9_est45,T9_est46,T9_est47,T9_est48,T9_est49,T9_est50,T9_est51,T9_est52,T9_est53,T9_est54,T9_est55,T9_est56,T9_est57,T9_est58,T9_est59,T9_est60,T9_est61,T9_est62,T9_est63,T9_est64,T9_est65,T9_est66,T9_est67,T9_est68,T9_est69,T9_est70,T9_est71,T9_est72,T9_est73,T9_moe1,T9_moe2,T9_moe3,T9_moe4,T9_moe5,T9_moe6,T9_moe7,T9_moe8,T9_moe9,T9_moe10,T9_moe11,T9_moe12,T9_moe13,T9_moe14,T9_moe15,T9_moe16,T9_moe17,T9_moe18,T9_moe19,T9_moe20,T9_moe21,T9_moe22,T9_moe23,T9_moe24,T9_moe25,T9_moe26,T9_moe27,T9_moe28,T9_moe29,T9_moe30,T9_moe31,T9_moe32,T9_moe33,T9_moe34,T9_moe35,T9_moe36,T9_moe37,T9_moe38,T9_moe39,T9_moe40,T9_moe41,T9_moe42,T9_moe43,T9_moe44,T9_moe45,T9_moe46,T9_moe47,T9_moe48,T9_moe49,T9_moe50,T9_moe51,T9_moe52,T9_moe53,T9_moe54,T9_moe55,T9_moe56,T9_moe57,T9_moe58,T9_moe59,T9_moe60,T9_moe61,T9_moe62,T9_moe63,T9_moe64,T9_moe65,T9_moe66,T9_moe67,T9_moe68,T9_moe69,T9_moe70,T9_moe71,T9_moe72,T9_moe73
2013thru2017,50,05000US48235,"Irion County, Texas",48,235,650,515,430,355,15,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,70,4,0,0,4,0,4,0,0,135,105,95,4,4,0,15,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,4,10,0,0,0,0,0,0,0,66,62,53,54,12,30,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,35,34,11,13,13,10,13,10,13,13,50,40,37,9,13,13,17,13,13,17,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,19,7,15,13,13,13,13,13,13,13
2013thru2017,50,05000US48237,"Jack County, Texas",48,237,3075,2525,2295,2005,155,130,0,20,15,10,0,0,4,4,0,0,0,4,4,0,0,0,0,0,0,0,0,195,125,65,0,0,10,4,0,4,0,550,465,325,55,60,30,10,10,0,0,0,0,0,0,0,0,20,10,10,4,0,0,0,0,0,0,55,40,15,0,0,0,0,0,0,0,184,186,172,169,59,63,19,18,16,17,19,19,8,8,19,19,19,6,6,19,19,19,19,19,19,19,19,59,60,51,19,19,13,13,19,9,19,133,123,111,39,37,40,20,20,19,19,19,19,19,19,19,19,18,15,15,5,19,19,19,19,19,19,49,42,22,19,19,19,19,19,19,19
2013thru2017,50,05000US48239,"Jackson County, Texas",48,239,5230,3650,2715,2370,220,110,15,200,165,10,15,15,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,730,595,90,35,10,0,0,0,0,0,1580,855,700,70,80,0,195,50,60,85,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,510,320,15,175,0,0,0,0,0,0,250,235,199,215,89,82,28,92,89,18,24,24,4,4,21,21,21,21,21,21,21,21,21,21,21,21,21,138,130,62,33,15,21,21,21,21,21,222,145,126,49,53,21,78,40,46,77,21,30,30,21,21,21,21,21,21,21,21,21,21,21,21,21,142,108,16,86,21,21,21,21,21,21
2013thru2017,50,05000US48241,"Jasper County, Texas",48,241,11975,8995,7640,6620,680,285,55,855,655,120,65,15,30,30,0,0,0,45,25,0,20,0,0,0,0,0,0,350,305,20,25,0,70,60,10,0,0,2975,1795,1200,310,195,90,990,395,410,135,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,95,75,0,0,25,20,0,4,0,445,453,422,405,194,123,41,151,150,66,49,29,23,23,28,28,28,45,32,28,35,28,28,28,28,28,28,136,131,29,29,28,48,45,17,28,28,359,272,237,132,114,52,184,123,164,89,46,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,116,97,50,28,28,29,29,28,9,28
2013thru2017,50,05000US48243,"Jeff Davis County, Texas",48,243,1005,810,625,560,40,25,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,180,125,55,0,0,0,0,0,0,0,200,130,120,0,4,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,65,65,0,0,0,0,0,0,0,0,116,111,123,113,35,22,13,13,13,13,13,13,10,10,4,13,13,13,13,13,13,13,13,13,13,13,13,55,53,43,13,13,13,13,13,13,13,75,60,60,13,15,13,13,13,13,13,13,13,13,13,13,13,8,8,13,13,13,13,13,13,13,13,34,34,13,13,13,13,13,13,13,13
2013thru2017,50,05000US48245,"Jefferson County, Texas",48,245,94020,58180,32650,27490,3195,1730,240,15465,11705,1945,1425,390,1735,1260,160,270,45,45,35,0,10,0,25,15,0,10,0,7815,6100,720,835,160,445,345,45,35,20,35840,12270,8040,2110,1690,430,17030,7025,4665,4170,1170,1100,585,135,265,115,40,0,0,40,0,30,30,0,0,0,4825,3010,725,910,180,545,260,50,215,25,984,1169,746,719,427,291,95,703,597,350,310,136,196,194,78,98,35,38,35,31,14,31,29,26,31,18,31,524,475,208,230,102,139,130,49,51,18,890,658,609,333,291,146,718,617,508,491,261,186,142,77,98,67,56,31,31,56,31,41,41,31,31,31,511,408,207,230,99,182,130,56,117,26
2013thru2017,50,05000US48247,"Jim Hogg County, Texas",48,247,1585,1205,90,60,20,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1110,1020,40,40,10,4,4,0,0,0,380,40,10,10,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,345,185,75,70,15,0,0,0,0,0,188,153,56,49,22,14,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,146,142,37,41,15,12,12,19,19,19,106,35,17,18,30,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,102,68,46,54,24,19,19,19,19,19
2013thru2017,50,05000US48249,"Jim Wells County, Texas",48,249,13615,9445,2220,1850,230,135,0,25,10,15,0,0,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,7155,5810,810,425,110,20,20,0,0,0,4165,590,445,65,80,0,15,15,0,0,0,90,90,0,0,0,30,20,10,0,0,15,15,0,0,0,3430,1830,815,685,95,0,0,0,0,0,362,405,241,235,103,97,28,31,21,26,28,28,47,47,28,28,28,28,28,28,28,28,28,28,28,28,28,340,380,204,167,80,27,27,28,28,28,414,172,170,54,71,28,37,37,28,28,28,115,115,28,28,28,43,38,19,28,28,25,25,28,28,28,381,327,206,238,80,28,28,28,28,28
2013thru2017,50,05000US48251,"Johnson County, Texas",48,251,55465,40980,33665,27970,3370,2100,225,800,600,140,55,0,330,270,35,15,10,160,115,4,40,0,15,15,0,0,0,5535,4190,985,270,90,470,325,130,15,0,14485,10685,6360,2345,1765,210,645,285,225,135,0,75,30,0,45,0,45,10,25,10,0,100,85,20,0,0,2800,1545,715,440,95,135,55,60,0,25,614,923,830,794,396,358,98,208,206,118,42,31,89,100,46,23,20,77,59,10,51,31,21,21,31,31,31,417,418,248,136,118,118,105,76,19,31,854,665,533,401,335,115,243,150,169,89,31,59,41,31,54,31,36,14,32,16,31,36,29,31,31,31,416,331,214,202,77,71,47,49,31,41
2013thru2017,50,05000US48253,"Jones County, Texas",48,253,5635,4160,3290,2770,345,175,4,135,75,30,30,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,715,550,75,80,4,15,10,0,4,0,1475,1150,910,140,90,10,55,15,4,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245,195,20,30,4,25,15,0,0,10,333,272,264,280,120,68,5,59,36,35,27,21,21,21,21,21,21,9,9,21,21,21,21,21,21,21,21,148,133,84,59,6,23,21,21,9,21,229,197,205,88,49,13,37,11,5,35,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,111,84,20,30,18,23,18,21,21,15
2013thru2017,50,05000US48255,"Karnes County, Texas",48,255,4305,3200,1710,1525,75,95,15,25,20,4,4,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1440,1205,155,75,10,15,15,0,0,0,1105,425,325,40,55,0,60,4,35,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,620,480,85,50,4,0,0,0,0,0,274,256,136,136,42,54,14,32,29,5,4,21,16,21,21,16,21,21,21,21,21,21,21,21,21,21,21,195,186,82,48,14,22,22,21,21,21,171,98,92,28,34,21,66,2,55,28,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,147,125,47,28,7,21,21,21,21,21
2013thru2017,50,05000US48257,"Kaufman County, Texas",48,257,36525,28175,21190,16720,3025,1290,155,2425,1625,550,235,15,260,240,10,10,0,130,85,4,35,0,45,45,0,0,0,3915,2705,750,425,30,215,165,35,15,0,8350,5375,3100,1150,980,145,1405,635,360,380,30,45,25,4,0,15,25,25,0,0,0,0,0,0,0,0,1350,795,260,295,0,150,60,70,15,10,419,614,555,601,324,215,91,249,216,158,97,24,87,87,14,16,31,74,56,10,49,31,57,57,31,31,31,314,356,215,135,42,92,66,56,22,31,578,501,438,225,220,93,236,172,148,125,41,49,39,13,31,28,32,32,31,31,31,31,31,31,31,31,229,229,132,138,31,79,53,64,21,14
2013thru2017,50,05000US48259,"Kendall County, Texas",48,259,13690,9975,8480,6490,1120,820,50,20,20,0,0,0,35,25,0,10,0,0,0,0,0,0,0,0,0,0,0,1350,1125,105,110,10,90,90,0,0,0,3715,2655,1510,430,710,4,30,20,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1005,720,225,40,20,25,0,25,0,0,292,353,362,374,236,174,40,19,19,28,28,28,33,30,28,19,28,28,28,28,28,28,28,28,28,28,28,158,150,70,78,16,71,71,28,28,28,320,318,281,157,183,17,30,27,14,10,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,228,208,140,53,31,42,28,42,28,28
2013thru2017,50,05000US48261,"Kenedy County, Texas",48,261,150,45,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,0,0,0,0,0,0,0,0,110,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,90,0,4,0,0,0,0,0,0,51,26,15,15,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,24,24,13,13,13,13,13,13,13,13,45,23,23,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,41,39,13,4,13,13,13,13,13,13
2013thru2017,50,05000US48263,"Kent County, Texas",48,263,275,200,180,165,4,4,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,20,20,4,0,0,0,0,0,0,0,75,50,40,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,10,0,10,0,0,0,0,0,0,43,41,38,37,14,11,13,13,13,13,13,13,13,13,13,13,13,3,3,13,13,13,13,13,13,13,13,16,14,13,13,13,13,13,13,13,13,27,23,23,13,12,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,19,15,13,18,13,13,13,13,13,13
2013thru2017,50,05000US48265,"Kerr County, Texas",48,265,20580,14660,12200,9900,1305,875,115,80,30,20,30,0,40,30,10,0,0,20,20,0,0,0,10,0,0,0,10,2135,1715,275,145,0,175,120,45,10,0,5920,4025,2600,710,670,40,200,100,25,75,0,190,100,85,0,10,0,0,0,0,0,0,0,0,0,0,1380,925,330,125,0,125,75,50,0,0,440,517,497,464,234,188,78,64,39,23,45,31,33,38,14,31,31,35,35,31,31,31,16,31,31,31,16,233,212,139,93,31,93,86,49,15,31,495,427,373,210,206,43,95,78,30,73,31,92,119,58,31,14,31,31,31,31,31,31,31,31,31,31,267,205,158,98,31,61,48,43,31,31
2013thru2017,50,05000US48267,"Kimble County, Texas",48,267,1940,1460,1135,905,140,95,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,305,245,25,30,0,15,15,0,0,0,485,415,250,95,60,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,15,0,20,4,30,30,0,0,0,171,141,123,124,76,50,13,13,13,13,13,13,13,13,13,13,13,4,13,4,13,13,13,13,13,13,13,68,67,24,31,13,23,23,13,13,13,122,109,82,54,41,19,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,29,18,13,22,7,41,41,13,13,13
2013thru2017,50,05000US48269,"King County, Texas",48,269,100,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,70,65,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,25,12,12,12,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,24,22,24,13,3,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
2013thru2017,50,05000US48271,"Kinney County, Texas",48,271,1200,930,470,370,70,30,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,455,415,35,4,0,0,0,0,0,0,270,155,130,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,65,35,10,10,0,0,0,0,0,159,155,133,124,57,32,13,4,4,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,93,81,35,1,13,13,13,13,13,13,100,79,74,13,34,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,74,57,39,17,15,13,13,13,13,13
2013thru2017,50,05000US48273,"Kleberg County, Texas",48,273,10960,5810,1815,1480,180,150,4,125,110,0,15,0,100,75,25,0,0,15,15,0,0,0,0,0,0,0,0,3735,3130,415,130,60,20,20,0,0,0,5150,1085,710,190,185,0,265,85,0,120,60,140,50,0,20,65,25,0,25,0,0,0,0,0,0,0,3535,1845,725,795,170,105,40,35,30,0,426,347,186,201,109,74,4,69,66,28,24,28,50,49,38,28,28,27,27,28,28,28,28,28,28,28,28,301,305,180,81,54,36,36,28,28,28,468,181,151,107,109,28,138,76,28,127,92,64,43,28,35,56,43,28,43,28,28,28,28,28,28,28,414,350,254,239,117,83,46,54,48,28
2013thru2017,50,05000US48275,"Knox County, Texas",48,275,1375,1110,795,700,50,25,25,15,15,0,0,0,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,295,265,0,15,15,4,4,0,0,0,265,145,120,15,4,4,60,35,10,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,45,10,0,0,10,0,0,10,0,96,83,68,72,31,13,22,17,17,13,13,13,3,13,4,13,13,13,13,13,13,13,13,13,13,13,13,42,41,13,17,22,1,1,13,13,13,56,41,38,13,1,5,27,22,19,22,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,30,27,14,13,13,14,13,13,14,13
2013thru2017,50,05000US48277,"Lamar County, Texas",48,277,19085,12275,10200,8620,895,595,95,1025,615,160,250,0,75,50,0,25,0,25,15,10,0,0,75,75,0,0,0,520,470,0,50,0,345,235,90,20,0,6810,4505,2655,875,840,135,1375,755,270,335,15,40,40,0,0,0,4,4,4,0,0,55,30,25,0,0,510,280,150,80,0,320,190,30,70,30,385,548,475,455,202,164,66,159,141,83,104,28,34,41,28,36,28,17,16,13,28,28,94,94,28,28,28,82,84,28,57,28,96,83,74,22,28,498,418,365,194,201,79,194,170,95,107,18,63,63,28,28,28,15,12,4,28,28,56,47,36,28,28,119,119,73,68,28,100,80,23,45,38
2013thru2017,50,05000US48279,"Lamb County, Texas",48,279,4790,3400,1855,1620,145,85,4,85,65,15,4,4,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1430,1180,175,50,25,10,4,4,0,0,1390,575,435,130,10,0,45,40,10,0,0,0,0,0,0,0,10,0,0,10,0,0,0,0,0,0,745,605,55,80,4,15,15,0,0,0,154,208,130,117,49,47,2,61,56,23,4,6,29,29,21,21,21,21,21,21,21,21,21,21,21,21,21,140,122,69,32,27,14,16,1,21,21,205,127,97,111,15,21,29,27,14,21,21,21,21,21,21,21,14,21,21,14,21,21,21,21,21,21,155,122,35,65,14,17,17,21,21,21
2013thru2017,50,05000US48281,"Lampasas County, Texas",48,281,7750,5760,4640,3705,520,355,60,210,150,65,0,0,75,70,4,0,0,15,0,15,0,0,15,15,0,0,0,740,575,65,100,0,65,30,15,0,20,1990,1480,960,175,315,30,80,65,10,4,0,15,0,0,15,0,0,0,0,0,0,40,40,0,0,0,290,165,105,10,10,95,40,0,55,0,233,283,233,229,142,108,48,80,68,63,25,25,38,38,7,25,25,27,25,27,25,25,22,22,25,25,25,136,134,44,61,25,60,43,24,25,42,286,239,208,86,145,31,70,72,14,12,25,23,25,25,23,25,25,25,25,25,25,43,43,25,25,25,116,87,57,14,17,75,40,25,59,25
2013thru2017,50,05000US48283,"La Salle County, Texas",48,283,2285,1605,395,370,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1215,980,40,195,0,0,0,0,0,0,680,115,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,565,465,30,65,0,0,0,0,0,0,244,246,146,145,47,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,242,223,40,132,19,19,19,19,19,19,191,113,113,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,173,156,45,73,19,19,19,19,19,19
2013thru2017,50,05000US48285,"Lavaca County, Texas",48,285,7685,5800,4910,4375,270,240,25,270,205,35,25,0,15,10,4,0,0,4,4,0,0,0,0,0,0,0,0,590,495,35,60,4,15,0,15,0,0,1885,1200,955,145,85,20,315,215,55,40,4,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,350,235,65,15,30,15,0,0,15,0,196,217,187,170,67,84,29,57,55,28,25,21,10,14,11,21,21,21,21,21,21,21,21,21,21,21,21,129,131,26,53,4,25,21,25,21,21,207,172,153,56,52,19,57,60,38,40,7,15,15,21,21,21,21,21,21,21,21,21,21,21,21,21,95,74,51,15,42,22,21,21,22,21
2013thru2017,50,05000US48287,"Lee County, Texas",48,287,6120,4740,3550,2850,360,310,30,415,290,70,55,0,35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,660,570,25,60,0,80,40,15,25,0,1380,830,595,75,105,55,270,125,30,105,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275,130,80,65,0,10,0,0,10,0,239,274,228,236,109,117,27,93,83,48,36,21,31,31,21,21,21,21,21,21,21,21,21,21,21,21,21,123,123,29,57,21,47,31,27,26,21,190,180,151,55,81,74,102,70,26,82,20,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,123,71,64,72,21,17,21,21,17,21
2013thru2017,50,05000US48289,"Leon County, Texas",48,289,6245,4895,4055,3445,320,265,25,290,240,15,15,20,15,15,0,0,0,25,20,4,0,0,0,0,0,0,0,470,345,115,10,0,40,40,4,0,0,1350,1055,720,220,105,4,85,60,20,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,200,110,50,40,0,0,0,0,0,0,349,334,284,275,112,106,26,81,70,18,20,30,20,20,21,21,21,21,19,3,21,21,21,21,21,21,21,74,86,75,14,21,39,37,3,21,21,290,255,220,116,62,9,42,37,25,21,21,10,10,21,21,21,21,21,21,21,21,21,21,21,21,21,89,52,50,41,21,21,21,21,21,21
2013thru2017,50,05000US48291,"Liberty County, Texas",48,291,25975,19440,14770,12105,1415,1200,50,1410,1180,95,130,4,140,95,45,0,0,105,105,0,0,0,0,0,0,0,0,2830,2245,220,295,70,190,125,35,30,0,6535,4765,2965,1225,555,20,710,350,155,195,4,0,0,0,0,0,40,30,0,15,0,0,0,0,0,0,915,475,145,255,45,105,105,0,0,0,636,607,540,560,268,298,37,214,206,46,87,6,58,54,61,31,31,76,76,31,31,31,31,31,31,31,31,277,233,135,130,98,68,64,36,46,31,567,509,392,350,195,25,223,151,97,133,8,31,31,31,31,31,35,30,31,26,31,31,31,31,31,31,251,198,103,147,51,75,75,31,31,31
2013thru2017,50,05000US48293,"Limestone County, Texas",48,293,8100,6110,4455,3565,495,345,45,775,525,130,120,0,40,35,0,4,0,10,10,0,0,0,0,0,0,0,0,765,560,160,45,0,65,45,20,0,0,1990,1015,695,180,120,20,540,170,155,190,20,4,4,0,0,0,20,20,0,0,0,0,0,0,0,0,380,260,75,45,0,25,0,15,10,0,259,240,201,195,126,112,32,117,116,65,62,25,28,28,25,2,25,13,13,25,25,25,25,25,25,25,25,103,86,78,28,25,50,44,27,25,25,215,155,143,85,61,19,120,63,61,81,23,12,12,25,25,25,30,30,25,25,25,25,25,25,25,25,119,91,51,53,25,25,25,21,15,25
2013thru2017,50,05000US48295,"Lipscomb County, Texas",48,295,1275,935,755,675,40,40,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0,170,135,20,20,0,4,4,4,0,0,340,215,205,10,4,0,0,0,0,0,0,4,0,0,4,0,4,0,0,0,4,0,0,0,0,0,110,80,15,15,0,10,10,0,0,0,72,72,67,62,18,17,13,13,13,13,13,13,13,13,13,13,13,2,3,9,13,13,13,13,13,13,13,39,37,19,17,13,7,1,2,13,13,60,46,42,18,13,13,13,13,13,13,13,4,13,13,4,13,7,13,13,13,7,13,13,13,13,13,45,32,23,14,13,9,9,13,13,13
2013thru2017,50,05000US48297,"Live Oak County, Texas",48,297,3585,2960,2270,2025,145,80,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,650,565,65,20,0,35,35,0,0,0,625,425,290,60,70,0,4,0,0,4,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,190,130,15,40,10,0,0,0,0,0,328,259,201,216,73,69,33,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,124,121,37,21,21,57,57,21,21,21,181,133,113,54,50,21,7,21,21,7,21,15,15,21,21,21,21,21,21,21,21,21,21,21,21,21,98,78,22,30,15,21,21,21,21,21
2013thru2017,50,05000US48299,"Llano County, Texas",48,299,8680,6645,6235,5025,620,515,80,40,40,0,0,0,4,0,0,0,4,30,30,0,0,0,0,0,0,0,0,285,215,4,60,4,50,50,0,0,0,2035,1740,1015,325,355,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,85,135,0,0,75,55,20,0,0,444,391,369,312,196,137,59,67,67,25,25,25,7,25,25,25,7,41,41,25,25,25,25,25,25,25,25,116,115,25,55,14,51,51,25,25,25,302,285,196,111,169,52,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,93,75,94,25,25,67,37,55,25,25
2013thru2017,50,05000US48301,"Loving County, Texas",48,301,30,15,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,14,11,12,12,13,13,13,13,13,13,13,13,13,13,13,13,13,3,13,3,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,10,12,12,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,1,13,1,13,13,13,13,13,13,13
2013thru2017,50,05000US48303,"Lubbock County, Texas",48,303,110275,61695,42415,35150,4140,2760,365,2800,2005,525,270,0,890,700,75,110,4,210,205,0,4,0,20,20,0,0,0,14725,11805,1820,1045,50,630,490,80,60,0,48580,25800,13080,4900,6880,935,4340,1965,995,1195,185,1210,590,140,375,105,180,80,45,60,0,70,70,0,0,0,16285,7425,4455,4035,375,690,365,120,180,25,820,1040,792,777,368,334,150,288,279,153,113,31,144,143,62,76,31,102,102,31,3,31,41,41,31,31,31,672,639,266,208,45,154,151,56,43,31,1063,883,652,549,560,253,393,265,217,301,120,202,147,73,123,65,81,49,51,56,31,54,54,31,31,31,854,716,528,555,152,187,138,81,83,24
2013thru2017,50,05000US48305,"Lynn County, Texas",48,305,2145,1475,930,765,95,70,4,30,30,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,500,450,30,20,0,4,4,0,0,0,670,250,205,20,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,415,270,30,75,40,10,0,10,0,0,81,103,71,75,37,28,4,33,33,19,19,19,19,19,19,19,19,18,18,19,19,19,19,19,19,19,19,66,68,27,17,19,1,1,19,19,19,104,59,54,14,14,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,83,71,21,51,46,16,19,16,19,19
2013thru2017,50,05000US48307,"McCulloch County, Texas",48,307,3145,2400,1580,1270,145,130,35,35,35,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,730,625,100,0,0,50,50,0,0,0,745,515,280,50,140,45,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,70,25,90,0,25,25,0,0,0,220,212,139,152,68,62,33,34,34,19,19,19,19,19,19,19,19,5,19,5,19,19,19,19,19,19,19,135,111,86,19,19,50,50,19,19,19,175,145,96,45,84,57,41,19,41,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,100,53,25,91,19,29,29,19,19,19
2013thru2017,50,05000US48309,"McLennan County, Texas",48,309,88210,51140,36400,30500,3380,2290,230,4265,3095,570,555,45,545,400,115,30,0,90,45,30,15,0,4,4,0,0,0,9270,6810,1595,865,10,560,510,25,30,0,37070,18955,10440,3455,4430,625,9155,4300,2255,2385,210,670,190,60,240,180,95,50,25,4,15,10,10,0,0,0,7500,3595,1710,2095,100,685,315,210,145,15,830,886,648,614,351,281,85,371,328,141,160,35,121,117,59,35,31,50,32,35,18,31,10,10,31,31,31,474,428,270,236,14,153,156,28,29,31,885,687,627,470,384,178,519,429,363,447,123,168,91,61,124,85,59,45,29,15,23,15,15,31,31,31,577,442,335,377,61,230,156,115,97,30
2013thru2017,50,05000US48311,"McMullen County, Texas",48,311,195,145,90,75,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,35,4,0,10,0,0,0,0,0,50,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,0,0,0,0,0,0,0,0,52,50,38,32,13,21,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,35,29,13,13,16,13,13,13,13,13,27,28,28,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,21,21,13,13,13,13,13,13,13,13
